Index,In,Out
1000,75.47285826,20.39840117
1001,75.13781325,18.35323076
1002,73.7686089,17.22671243
1003,72.2386747,18.31084162
1004,63.76760438,15.51508167
1005,65.56621239,15.64019289
1006,63.67935139,16.50771397
1007,61.17374552,16.07641966
1008,62.89421849,16.3785606
1009,66.40741656,17.38249106
1010,67.92374949,16.92605871
1011,67.68637047,17.39528718
1012,59.5463149,16.90620063
1013,64.87938681,17.13169858
1014,72.87762794,19.23755577
1015,67.96397032,19.94989774
1016,71.39140617,17.60242639
1017,70.51688965,18.36462272
1018,62.25562867,18.0526809
1019,63.38054058,16.54307606
1020,65.19373836,17.28310234
1021,62.06253483,21.00256786
1022,62.18451445,18.21694812
1023,56.61351956,16.90439785
1024,49.51020998,16.57541026
1025,56.18246404,16.22845871
1026,57.53058514,15.05210665
1027,55.2490375,15.67781889
1028,53.56442122,14.49638567
1029,53.70291548,14.72495052
1030,54.51346423,14.81785656
1031,54.41449684,13.40386272
1032,59.0849183,13.46437304
1033,57.81805485,16.57803442
1034,57.95416738,16.55102941
1035,54.79483439,17.40454611
1036,49.38577274,14.98729392
1037,53.36432144,14.09589797
1038,56.35660597,14.26582492
1039,49.22964538,22.92689402
1040,48.27731003,22.63656851
1041,45.67027532,22.34825144
1042,42.61010015,21.06734965
1043,42.47405184,18.91581748
1044,45.06166252,17.66658375
1045,44.7255026,19.39568531
1046,44.01876917,17.19226619
1047,44.35223354,14.83258347
1048,37.56478295,14.05321589
1049,37.5584942,13.13751599
1050,38.24714791,13.12614765
1051,38.2006219,15.78749516
1052,38.69443472,14.27570952
1053,37.934302,14.81815281
1054,35.96996568,12.452082
1055,39.57969508,12.18803176
1056,39.83257863,12.46471386
1057,39.355304,14.66615397
1058,39.59287773,14.22468398
1059,31.07326575,13.30599483
1060,22.02580458,12.07918116
1061,30.41623673,11.88507275
1062,33.1816328,11.77417348
1063,29.24806837,12.64142645
1064,26.04202036,11.48264259
1065,23.82271924,12.13217841
1066,19.57509633,13.21057596
1067,25.57235242,14.39831543
1068,27.96010357,13.02865386
1069,29.62752984,19.86807144
1070,31.87752003,15.71228179
1071,26.45219755,14.75855579
1072,16.8279199,13.33920766
1073,23.20036456,12.64712112
1074,25.5534197,11.5318482
1075,22.7765077,12.75710065
1076,27.06816289,11.72076463
1077,21.64192023,11.80724084
1078,15.51924277,11.70453365
1079,22.34851097,16.98152953
1080,24.88059781,14.29833064
1081,20.93679386,15.3474361
1082,35.69056411,15.78614372
1083,23.66607582,14.01951434
1084,15.19502307,12.8251889
1085,26.6068593,13.67497083
1086,27.05257611,12.57734885
1087,23.81458375,13.4069072
1088,25.96547011,15.24658054
1089,18.22452931,13.31355297
1090,18.97801116,14.26932129
1091,24.65313402,13.73338353
1092,26.32631074,13.48623458
1093,20.92917887,15.24024154
1094,24.34358545,14.71779203
1095,21.42087761,13.85306099
1096,21.66014014,14.818395
1097,28.95305482,14.58198655
1098,30.05301062,15.91817192
1099,30.40701293,19.3363969
1100,27.35424533,36.37194135
1101,22.53863486,32.81337547
1102,14.43344503,28.10974551
1103,22.37730217,25.10917865
1104,27.64046138,24.44345162
1105,26.5811966,24.88469831
1106,30.54033561,21.83301915
1107,24.7084852,22.55904172
1108,18.11465557,25.2632053
1109,25.86696313,22.42232129
1110,29.44127869,22.98038322
1111,25.39063984,26.87375934
1112,23.39946571,23.26250338
1113,28.90529402,23.35388581
1114,31.02441196,22.12968993
1115,34.98483202,23.37116635
1116,39.07718419,28.26061987
1117,56.35211384,45.3371536
1118,61.09700206,48.9591024
1119,47.84814974,37.41392839
1120,45.80905103,41.21221554
1121,53.23207494,41.43253276
1122,55.75348041,38.17493353
1123,67.36009865,41.57164602
1124,72.90204527,46.49735898
1125,72.62134693,47.32515781
1126,72.67696805,48.46742354
1127,79.18223239,47.56490412
1128,85.11919848,45.06995066
1129,83.15392473,41.16347166
1130,78.43972447,38.7528128
1131,74.53314957,40.77209201
1132,60.12290118,39.98533088
1133,69.25291773,41.15866477
1134,70.17945172,43.12899845
1135,57.62231542,46.15004262
1136,50.99545811,41.86767588
1137,59.12229003,47.24828824
1138,57.73734604,43.51790213
1139,57.30268113,42.67007825
1140,56.46400791,44.93492475
1141,61.03160598,50.69364485
1142,68.8124989,52.1990873
1143,68.86792156,54.72273347
1144,55.37046769,47.31911504
1145,59.67219737,49.55840715
1146,67.12893292,50.60534079
1147,65.14405259,49.84673978
1148,66.84686761,44.24591216
1149,70.71972487,44.50299388
1150,76.61428051,48.25283949
1151,78.54815936,45.0070727
1152,77.85041622,45.30901127
1153,90.7567275,50.3491907
1154,94.75112118,48.30248006
1155,82.2672629,42.39199146
1156,73.19760708,39.26559872
1157,75.36265501,42.03205276
1158,73.86309926,47.33247465
1159,63.05854501,44.47159243
1160,61.27321273,44.84486344
1161,65.27590988,56.75114906
1162,62.76148024,58.37652358
1163,64.90884011,56.81728048
1164,56.09577281,57.6100546
1165,56.94113834,55.67543907
1166,58.1425136,48.66006422
1167,62.36368858,43.2523242
1168,51.34320107,44.45679878
1169,52.05782383,44.03366831
1170,51.06194091,41.17273927
1171,49.95092803,39.02478938
1172,50.02523694,38.87687815
1173,48.67283833,37.57269102
1174,40.37633236,36.75370895
1175,45.89941533,42.68540958
1176,64.70465833,43.32387854
1177,66.74422445,45.52327659
1178,78.6332989,48.13554855
1179,61.12841288,37.21175808
1180,49.669185,41.39369722
1181,50.99976881,45.65755862
1182,46.83369553,44.46468763
1183,51.1793681,42.48986675
1184,52.0799329,33.97348057
1185,51.57134046,44.37023888
1186,47.26585663,50.75043243
1187,49.49053804,53.01581233
1188,53.1085625,50.40864184
1189,53.95477083,57.37305261
1190,57.13365564,57.77402723
1191,53.53886335,57.51313455
1192,46.73441849,54.10440587
1193,54.3496456,56.2274316
1194,52.29916843,56.49200658
1195,52.9849865,48.88196819
1196,50.83163668,52.40185134
1197,48.04755974,57.47788065
1198,44.25034266,47.09428637
1199,47.97365456,45.19084918
1200,57.76616685,48.6311824
1201,54.36588471,49.92453334
1202,61.40092175,50.87195583
1203,59.33860713,73.36486195
1204,50.40795062,59.15165108
1205,60.87698391,57.2012265
1206,71.98385263,60.07843337
1207,75.58312966,63.96151528
1208,72.37775943,63.79246645
1209,74.66518625,51.00049846
1210,68.74213923,49.30445742
1211,68.60035682,50.39097006
1212,75.82540401,54.18434276
1213,83.55986693,56.9654271
1214,77.500797,59.10014332
1215,84.88924559,62.46546261
1216,68.50177789,53.90977529
1217,67.27712412,60.95667882
1218,68.28647002,64.31861222
1219,64.55568404,64.6528131
1220,62.81512858,58.95231702
1221,69.20162811,55.31485392
1222,71.781195,58.95162274
1223,72.15094174,58.45469321
1224,65.69071969,53.10664006
1225,74.408266,58.81819865
1226,76.70696259,62.19136014
1227,69.44256004,56.29161534
1228,64.24983154,52.16886493
1229,69.77829632,54.76601735
1230,67.39999261,56.41139367
1231,64.29096369,55.80139719
1232,60.41288151,46.63744177
1233,65.74506081,46.86989819
1234,66.66292713,48.97649233
1235,59.87534285,49.34952853
1236,53.4021244,53.62504367
1237,43.40987965,53.02584015
1238,42.79695584,55.89600217
1239,40.43191518,52.56117765
1240,34.00248361,47.56172419
1241,37.13803349,47.44889045
1242,47.00582254,46.81427191
1243,48.08969235,47.66553832
1244,53.9204122,44.54145974
1245,50.54862187,45.90485902
1246,39.26117867,45.2296624
1247,38.75450606,45.00344009
1248,42.10419554,39.80406595
1249,34.92687337,39.07102454
1250,34.09980374,36.82837011
1251,37.44957558,35.72157346
1252,34.81495059,35.26783804
1253,33.377322,36.03462315
1254,36.08201001,33.82032119
1255,32.90305658,35.20444976
1256,32.05644389,32.45758976
1257,27.33028837,29.37174261
1258,22.46970477,32.71702409
1259,28.24447796,33.34697864
1260,33.91296637,31.91290484
1261,30.61588796,31.19967466
1262,33.26020602,30.12690062
1263,30.6237196,29.01960024
1264,26.20632068,32.35374332
1265,23.78886967,34.22800324
1266,41.0043068,35.3022206
1267,34.27054828,30.20187827
1268,34.96653556,28.741533
1269,32.60131397,28.6452109
1270,28.71518682,29.56084637
1271,34.94586951,31.57949494
1272,39.93782078,28.51835459
1273,60.98199746,31.45204042
1274,84.75127636,29.97445498
1275,92.62206196,28.72239526
1276,91.77446546,29.65388186
1277,88.41823231,27.02124854
1278,86.13465484,27.65592153
1279,86.66067294,31.94859155
1280,88.11839306,31.1021625
1281,86.73447032,36.36634169
1282,83.82179038,34.54998944
1283,85.17002554,31.87872243
1284,81.72869533,26.80465826
1285,82.3693446,29.6387073
1286,81.40165509,31.73388735
1287,77.81907399,31.38535559
1288,77.95391009,30.11353014
1289,77.96576114,29.64484274
1290,77.17268095,29.8141539
1291,75.83610761,30.73908125
1292,73.41145074,28.43167715
1293,72.68949754,27.41205042
1294,72.50028925,31.29882379
1295,72.49460944,28.19984407
1296,74.84833134,26.28907371
1297,75.05517304,27.4573039
1298,73.35104678,24.95659242
1299,77.04266193,23.96141549
1300,78.1194201,24.40123944
1301,74.3066088,25.30573938
1302,73.87701966,27.1431412
1303,74.54154299,26.3441034
1304,73.46991256,22.11752472
1305,73.58159528,21.73720675
1306,73.73537647,20.68163961
1307,73.13112207,19.50564864
1308,71.10258802,19.21639961
1309,72.84668418,24.30263729
1310,70.86395303,21.44379288
1311,70.13817724,19.72074349
1312,70.76630309,19.41801667
1313,70.68285319,19.32714889
1314,70.920421,18.73105078
1315,71.27176698,19.29273481
1316,71.6799573,20.02882982
1317,70.34099166,21.46283723
1318,74.62099137,19.35992562
1319,71.49121534,17.54043434
1320,69.0534323,16.97481918
1321,71.27176278,19.99007979
1322,70.35446588,20.44992722
1323,73.73599893,19.89398925
1324,68.94830815,18.60584569
1325,68.61119242,18.83464799
1326,71.3051186,16.79411166
1327,69.97620155,22.60202118
1328,68.58446571,25.58609433
1329,45.37137837,25.88340527
1330,67.26515197,22.00532716
1331,70.91994622,22.69051156
1332,67.03144674,21.63128432
1333,66.60832031,27.2593706
1334,65.94461846,23.16813371
1335,68.21149765,17.7232781
1336,66.71677737,17.76200797
1337,67.21665064,16.53282148
1338,65.03262204,15.55145233
1339,64.09273249,18.94041872
1340,61.38097901,18.58633228
1341,56.3827768,18.51961944
1342,56.69233491,17.24140013
1343,57.55461195,16.57414458
1344,57.66904447,16.15139729
1345,55.36386085,15.98248946
1346,54.20237998,16.48122875
1347,56.16232816,18.15430915
1348,49.82303496,17.01931008
1349,55.01759123,15.98741969
1350,56.98256137,15.13786056
1351,59.27788365,17.51419972
1352,55.1067375,17.11285126
1353,49.89126495,16.26524757
1354,48.68453967,17.42127525
1355,50.93064587,17.89950656
1356,55.31815071,16.62667524
1357,53.61400252,22.73462288
1358,54.37953683,18.19598803
1359,51.43467247,17.27110629
1360,45.9410197,16.72407249
1361,46.14364579,16.99130291
1362,51.6643704,16.02560583
1363,41.17323369,18.10061333
1364,37.67602791,17.25069301
1365,36.88107641,15.9956577
1366,35.86240909,15.33036013
1367,35.19445096,15.90391331
1368,36.61481569,16.47992478
1369,36.31564827,18.62349955
1370,39.14790505,18.06939015
1371,40.34124734,18.1882569
1372,32.0115826,17.89941758
1373,31.01974719,17.66934306
1374,36.39668433,16.5238458
1375,38.00040319,19.10776408
1376,36.22450831,18.96965133
1377,28.98633264,19.59038336
1378,27.01440471,17.99645321
1379,26.74216761,16.24140585
1380,26.10244329,17.33407248
1381,23.23073154,20.40410613
1382,24.38585548,17.62598683
1383,26.16418049,18.30608347
1384,15.86672749,18.56188
1385,19.02000389,19.29073873
1386,24.8813617,17.79941654
1387,20.76664874,22.83108616
1388,22.02102685,43.26365547
1389,23.07627267,41.06273666
1390,16.38380611,39.53990888
1391,19.28465856,38.62871868
1392,22.79097972,28.01267939
1393,22.73882231,27.47642695
1394,27.7838469,27.61438714
1395,23.3823967,25.64727558
1396,16.39461023,25.78897655
1397,26.66541859,23.10292609
1398,28.61229567,22.60347463
1399,24.97518804,27.61856812
1400,22.95488838,24.90837074
1401,24.286908,21.53605492
1402,23.93362463,22.61926771
1403,39.56518218,23.79582655
1404,54.93662121,30.26323898
1405,64.02910676,47.28712362
1406,65.03618695,41.38608744
1407,63.82971111,40.22366954
1408,61.86344774,37.60479332
1409,63.06875021,39.12043548
1410,67.26089738,41.63908476
1411,65.56932506,44.50981235
1412,57.7409539,44.70574578
1413,64.16710143,48.10384658
1414,55.12679445,50.65008887
1415,58.73207277,39.69985076
1416,57.53586703,39.22116315
1417,59.26069643,39.33929581
1418,63.11125006,44.78919158
1419,67.02729016,41.07150174
1420,63.51481531,39.27820664
1421,63.29066578,41.63512568
1422,71.52041516,43.00313937
1423,67.66821209,44.71559353
1424,54.43022872,40.9642015
1425,56.55597915,43.69949423
1426,67.35068566,42.8172656
1427,64.21312959,39.44614612
1428,66.88245004,41.368891
1429,72.29818557,45.4736308
1430,75.1056839,46.5857011
1431,79.81856592,43.22813976
1432,72.1784469,41.69787426
1433,69.5382238,44.3818069
1434,77.98248209,44.81200704
1435,61.26869448,43.13834057
1436,48.22594903,41.99406144
1437,57.82681704,47.75078123
1438,48.49346128,43.23291627
1439,46.00225724,40.67178043
1440,44.83695747,39.91130829
1441,51.33437689,42.87107096
1442,53.8115227,41.79806522
1443,58.48334455,43.37110421
1444,48.49753845,39.14212973
1445,51.33361296,40.44782842
1446,64.49680737,41.40848477
1447,58.97561868,38.80272814
1448,58.82372894,38.44820307
1449,57.97368183,39.72255979
1450,51.64326428,42.46099586
1451,58.04967329,40.05875183
1452,57.6908644,41.65769451
1453,52.76439258,39.7875404
1454,54.26418685,33.62095794
1455,53.18126941,31.15259586
1456,43.97998879,30.37554816
1457,45.30341255,31.03474608
1458,49.5213202,32.79668279
1459,38.83738526,31.03671604
1460,28.84694987,28.32051363
1461,38.07622843,29.12557594
1462,38.67310468,27.78785237
1463,37.48923862,26.40214163
1464,35.68001675,25.5606858
1465,39.73584211,32.39206735
1466,34.81231796,29.56353223
1467,32.86763691,29.5626864
1468,30.78460859,31.85190351
1469,35.96874555,31.56799264
1470,50.08848718,33.47934236
1471,46.84233762,33.51178528
1472,44.4288679,32.38366381
1473,45.9706272,36.03582306
1474,51.22242567,35.86063552
1475,54.61741916,39.95760414
1476,49.52424049,38.57047352
1477,48.94372279,44.25204804
1478,62.28807729,57.35147495
1479,61.5756096,56.28366178
1480,54.70916551,50.16176307
1481,42.20794487,44.2379529
1482,50.14012864,43.62990807
1483,62.20694239,46.9714287
1484,66.11773403,47.74539481
1485,68.42276718,54.48932582
1486,61.20307005,50.27689634
1487,62.93658368,44.46648222
1488,63.92784173,46.07260766
1489,63.84453421,47.97378896
1490,60.41174672,53.53562353
1491,64.53967716,52.62909657
1492,51.42161559,49.03730812
1493,69.86464723,45.94967851
1494,62.88643628,48.53250362
1495,71.31541394,52.74616697
1496,65.5804893,57.30402746
1497,52.4944987,61.61342404
1498,54.28934882,53.10437851
1499,50.87741159,49.29612374
1500,47.25264883,47.17985215
1501,46.7414417,54.58245819
1502,47.79295864,53.96617217
1503,51.96471023,52.01552177
1504,42.68832432,47.07431732
1505,53.81654566,45.52310078
1506,53.79368059,45.5060134
1507,51.6177052,47.93710232
1508,48.81920373,43.36483415
1509,52.3803326,43.33447201
1510,44.39248077,37.5047407
1511,48.13021824,40.59157286
1512,58.30159292,42.81988185
1513,57.11164846,42.82626571
1514,54.07218318,39.73894037
1515,51.38716754,37.53758431
1516,52.04983506,41.19363081
1517,48.30906927,34.11030396
1518,49.14299867,29.89533666
1519,50.56271419,40.7232413
1520,43.89129374,33.79456193
1521,42.76623563,31.29360748
1522,53.79673418,33.75756521
1523,48.23026201,28.1894543
1524,40.9917821,30.26041458
1525,43.50725451,30.88432742
1526,51.37010904,35.23356568
1527,53.63972058,32.8838637
1528,42.88378043,37.79314682
1529,48.0381338,46.35321302
1530,56.744925,41.26085614
1531,54.76861008,43.6319746
1532,45.45301941,31.649858
1533,63.86564239,29.19963485
1534,34.93298381,27.84859095
1535,46.63507,26.90386019
1536,41.81145895,28.61706838
1537,33.22137231,29.85236237
1538,35.08296788,27.74520452
1539,33.4314462,28.18750963
1540,32.1162742,29.18004726
1541,33.97102133,29.22155592
1542,36.78703853,26.78479063
1543,38.82565701,29.30421978
1544,72.06358736,29.64204099
1545,45.74495276,26.86819587
1546,49.24416828,29.12117296
1547,45.77849353,29.95645858
1548,41.03785373,26.02049224
